date,1INCH/USDT,1INCH/USDT_volume,AAVE/USDT,AAVE/USDT_volume,ACA/USDT,ACA/USDT_volume,ACH/USDT,ACH/USDT_volume,ACM/USDT,ACM/USDT_volume,ADA/USDT,ADA/USDT_volume,ADX/USDT,ADX/USDT_volume,AGLD/USDT,AGLD/USDT_volume,AION/USDT,AKRO/USDT,ALCX/USDT,ALCX/USDT_volume,ALGO/USDT,ALGO/USDT_volume,ALICE/USDT,ALICE/USDT_volume,ALPACA/USDT,ALPACA/USDT_volume,ALPHA/USDT,ALPINE/USDT,ALPINE/USDT_volume,AMP/USDT,AMP/USDT_volume,ANC/USDT,ANC/USDT_volume,ANKR/USDT,ANT/USDT,ANY/USDT,ANY/USDT_volume,APE/USDT,APE/USDT_volume,API3/USDT,API3/USDT_volume,APT/USDT,APT/USDT_volume,ARDR/USDT,ARPA/USDT,AR/USDT,AR/USDT_volume,ASR/USDT,ASTR/USDT,ASTR/USDT_volume,ATA/USDT,ATA/USDT_volume,ATM/USDT,ATOM/USDT,ATOM/USDT_volume,AVA/USDT,AVAX/USDT,AVAX/USDT_volume,AXS/USDT,BADGER/USDT,BADGER/USDT_volume,BAKE/USDT,BAKE/USDT_volume,BAL/USDT,BAND/USDT,BAR/USDT,BAR/USDT_volume,BAT/USDT,BCH/USDT,BCH/USDT_volume,BEAM/USDT,BEL/USDT,BETA/USDT,BETA/USDT_volume,BICO/USDT,BICO/USDT_volume,BIFI/USDT,BLZ/USDT,BNB/USDT,BNB/USDT_volume,BNT/USDT,BNX/USDT,BNX/USDT_volume,BOND/USDT,BSW/USDT,BSW/USDT_volume,BTCST/USDT,BTCST/USDT_volume,BTC/USDT,BTC/USDT_volume,BTG/USDT,BTG/USDT_volume,BTS/USDT,BTTC/USDT,BTTC/USDT_volume,BTT/USDT,BZRX/USDT,C98/USDT,C98/USDT_volume,CAKE/USDT,CAKE/USDT_volume,CELO/USDT,CELO/USDT_volume,CELR/USDT,CFX/USDT,CFX/USDT_volume,CHESS/USDT,CHESS/USDT_volume,CHR/USDT,CHZ/USDT,CITY/USDT,CITY/USDT_volume,CKB/USDT,CKB/USDT_volume,CLV/USDT,CLV/USDT_volume,COCOS/USDT,COMP/USDT,COMP/USDT_volume,COS/USDT,COTI/USDT,CRV/USDT,CRV/USDT_volume,CTK/USDT,CTSI/USDT,CTXC/USDT,CVC/USDT,CVP/USDT,CVP/USDT_volume,CVX/USDT,CVX/USDT_volume,DAR/USDT,DAR/USDT_volume,DASH/USDT,DASH/USDT_volume,DATA/USDT,DCR/USDT,DEGO/USDT,DEGO/USDT_volume,DENT/USDT,DEXE/USDT,DEXE/USDT_volume,DF/USDT,DF/USDT_volume,DGB/USDT,DIA/USDT,DNT/USDT,DOCK/USDT,DODO/USDT,DODO/USDT_volume,DOGE/USDT,DOGE/USDT_volume,DOT/USDT,DOT/USDT_volume,DREP/USDT,DYDX/USDT,DYDX/USDT_volume,EGLD/USDT,EGLD/USDT_volume,ELF/USDT,ELF/USDT_volume,ENJ/USDT,ENS/USDT,ENS/USDT_volume,EOS/USDT,EOS/USDT_volume,EPS/USDT,EPS/USDT_volume,EPX/USDT,EPX/USDT_volume,ERN/USDT,ERN/USDT_volume,ETC/USDT,ETH/USDT,ETH/USDT_volume,FARM/USDT,FARM/USDT_volume,FET/USDT,FIDA/USDT,FIDA/USDT_volume,FIL/USDT,FIL/USDT_volume,FIO/USDT,FIRO/USDT,FIS/USDT,FIS/USDT_volume,FLM/USDT,FLOW/USDT,FLOW/USDT_volume,FORTH/USDT,FORTH/USDT_volume,FOR/USDT,FOR/USDT_volume,FRONT/USDT,FTM/USDT,FTT/USDT,FXS/USDT,GALA/USDT,GALA/USDT_volume,GAL/USDT,GAL/USDT_volume,GBP/USDT,GHST/USDT,GLMR/USDT,GLMR/USDT_volume,GMT/USDT,GMT/USDT_volume,GMX/USDT,GMX/USDT_volume,GNO/USDT,GNO/USDT_volume,GRT/USDT,GRT/USDT_volume,GTC/USDT,GTC/USDT_volume,GTO/USDT,GXS/USDT,HARD/USDT,HBAR/USDT,HFT/USDT,HFT/USDT_volume,HIGH/USDT,HIGH/USDT_volume,HIVE/USDT,HNT/USDT,HOOK/USDT,HOOK/USDT_volume,HOT/USDT,ICP/USDT,ICP/USDT_volume,ICX/USDT,IDEX/USDT,IDEX/USDT_volume,ILV/USDT,ILV/USDT_volume,IMX/USDT,INJ/USDT,IOST/USDT,IOTA/USDT,IOTX/USDT,IRIS/USDT,JASMY/USDT,JASMY/USDT_volume,JOE/USDT,JOE/USDT_volume,JST/USDT,KAVA/USDT,KDA/USDT,KDA/USDT_volume,KEEP/USDT,KEEP/USDT_volume,KEY/USDT,KLAY/USDT,KLAY/USDT_volume,KMD/USDT,KNC/USDT,KP3R/USDT,KP3R/USDT_volume,KSM/USDT,KSM/USDT_volume,LAZIO/USDT,LAZIO/USDT_volume,LDO/USDT,LDO/USDT_volume,LEVER/USDT,LINA/USDT,LINA/USDT_volume,LINK/USDT,LINK/USDT_volume,LIT/USDT,LIT/USDT_volume,LOKA/USDT,LOKA/USDT_volume,LPT/USDT,LRC/USDT,LSK/USDT,LTC/USDT,LTC/USDT_volume,LTO/USDT,MAGIC/USDT,MAGIC/USDT_volume,MANA/USDT,MASK/USDT,MASK/USDT_volume,MATIC/USDT,MBL/USDT,MBOX/USDT,MBOX/USDT_volume,MC/USDT,MC/USDT_volume,MDT/USDT,MDX/USDT,MDX/USDT_volume,MFT/USDT,MINA/USDT,MINA/USDT_volume,MIR/USDT,MIR/USDT_volume,MITH/USDT,MKR/USDT,MLN/USDT,MLN/USDT_volume,MOB/USDT,MOB/USDT_volume,MOVR/USDT,MOVR/USDT_volume,MTL/USDT,NANO/USDT,NBS/USDT,NEAR/USDT,NEAR/USDT_volume,NEBL/USDT,NEO/USDT,NEXO/USDT,NEXO/USDT_volume,NKN/USDT,NMR/USDT,NPXS/USDT,OCEAN/USDT,OGN/USDT,OG/USDT,OMG/USDT,OMG/USDT_volume,OM/USDT,OM/USDT_volume,ONE/USDT,ONG/USDT,ONT/USDT,OOKI/USDT,OOKI/USDT_volume,OP/USDT,OP/USDT_volume,ORN/USDT,OSMO/USDT,OSMO/USDT_volume,OXT/USDT,PAXG/USDT,PAX/USDT,PEOPLE/USDT,PEOPLE/USDT_volume,PERL/USDT,PERP/USDT,PERP/USDT_volume,PHA/USDT,PHB/USDT,PLA/USDT,PLA/USDT_volume,PNT/USDT,POLS/USDT,POLS/USDT_volume,POLY/USDT,POLYX/USDT,POLYX/USDT_volume,POND/USDT,POND/USDT_volume,PORTO/USDT,PORTO/USDT_volume,POWR/USDT,POWR/USDT_volume,PSG/USDT,PYR/USDT,PYR/USDT_volume,QI/USDT,QI/USDT_volume,QNT/USDT,QNT/USDT_volume,RAD/USDT,RAD/USDT_volume,RAMP/USDT,RAMP/USDT_volume,RARE/USDT,RARE/USDT_volume,RAY/USDT,RAY/USDT_volume,REEF/USDT,REEF/USDT_volume,REI/USDT,REI/USDT_volume,REN/USDT,REP/USDT,REQ/USDT,REQ/USDT_volume,RGT/USDT,RGT/USDT_volume,RIF/USDT,RLC/USDT,RNDR/USDT,RNDR/USDT_volume,ROSE/USDT,RSR/USDT,RSR/USDT_volume,RVN/USDT,SAND/USDT,SANTOS/USDT,SANTOS/USDT_volume,SCRT/USDT,SC/USDT,SFP/USDT,SFP/USDT_volume,SHIB/USDT,SHIB/USDT_volume,SKL/USDT,SLP/USDT,SLP/USDT_volume,SNX/USDT,SNX/USDT_volume,SOL/USDT,SPELL/USDT,SPELL/USDT_volume,SRM/USDT,STEEM/USDT,STEEM/USDT_volume,STG/USDT,STG/USDT_volume,STMX/USDT,STORJ/USDT,STPT/USDT,STRAX/USDT,STX/USDT,SXP/USDT,SXP/USDT_volume,SYS/USDT,TCT/USDT,THETA/USDT,THETA/USDT_volume,TKO/USDT,TKO/USDT_volume,TLM/USDT,TLM/USDT_volume,TOMO/USDT,TORN/USDT,TORN/USDT_volume,TRB/USDT,TRIBE/USDT,TRIBE/USDT_volume,TROY/USDT,TRX/USDT,TRX/USDT_volume,T/USDT,T/USDT_volume,TVK/USDT,TVK/USDT_volume,TWT/USDT,TWT/USDT_volume,VET/USDT,VET/USDT_volume,VGX/USDT,VGX/USDT_volume,VIDT/USDT,VITE/USDT,VOXEL/USDT,VOXEL/USDT_volume,VTHO/USDT,WAN/USDT,WAVES/USDT,WAVES/USDT_volume,WAXP/USDT,WAXP/USDT_volume,WING/USDT,WIN/USDT,WNXM/USDT,WOO/USDT,WOO/USDT_volume,WRX/USDT,WTC/USDT,XEC/USDT,XEC/USDT_volume,XEM/USDT,XEM/USDT_volume,XLM/USDT,XLM/USDT_volume,XMR/USDT,XMR/USDT_volume,XNO/USDT,XRP/USDT,XRP/USDT_volume,XTZ/USDT,XTZ/USDT_volume,XVG/USDT,XVG/USDT_volume,XVS/USDT,XZC/USDT,YFII/USDT,YFII/USDT_volume,YFI/USDT,YFI/USDT_volume,YGG/USDT,YGG/USDT_volume,ZEC/USDT,ZEC/USDT_volume,ZEN/USDT,ZEN/USDT_volume,ZIL/USDT,ZIL/USDT_volume,ZRX/USDT
2021-01-01,1.155,23423391.060300004,90.711,17564736.948885,,,,,,,0.17509,80926873.048881,,,,,0.0685,0.009591,,,0.3978,41171280.343128,,,,,0.21666,,,,,,,0.008912,3.2205,,,,,,,,,0.08283,0.02336,,,7.111,,,,,10.009,5.861,37267248.44403999,0.8069,3.6497,13931338.265378002,0.5931,,,,,13.923,5.5,,,0.2042,341.83,66880951.218458,0.2719,0.8996,,,,,,0.06529,37.7762,92022412.45937741,1.2907,,,,,,,,29331.69,1589276759.7158985,,,0.02155,,,0.000293,0.1612,,,,,,,0.00479,,,,,0.0231,0.020739,,,,,,,0.000241,145.54,11186090.097250199,0.00736,0.04646,0.62,19400611.03874,0.8697,0.04181,0.0823,0.08564,,,,,,,87.97,31213898.9386436,0.03917,41.126,,,0.0001933,,,,,0.02645,1.215,0.04633,0.017588,,,0.00568,17151998.02984,8.2776,334787282.099256,0.003897,,,26.007,18716660.804670002,,,0.13561,,,2.6378,35077972.229256,,,,,,,5.6938,728.91,492097413.7400139,,,0.05333,,,22.2169,43879859.145060994,0.0619,,,,0.1295,,,,,,,,0.01719,5.806,,,,,,1.3623,,,,,,,,,,0.36169,38536807.418914,,,0.00977,0.2956,0.4844,0.03298,,,,,0.1184,1.359,,,0.0006155,,,0.4497,,,,,,4.0817,0.005787,0.2912,0.006602,0.03914,,,,,0.02286,1.3034,,,,,0.002099,,,0.5008,0.799,,,69.693,10476398.1153,,,,,,,,11.8477,98298307.414309,,,,,,0.17503,1.144,126.24,194384580.26085597,0.1306,,,0.08354,,,0.01777,0.001578,,,,,0.02202,,,0.002745,,,,,0.01321,581.06,,,,,,,0.4004,1.0336,0.01325,1.3587,14334158.545791,,14.461,,,0.01828,22.926,0.0001728,0.3483,0.1208,6.27,2.5432,11596497.957968,,,0.00423,0.1933,0.4491,,,,,2.1048,,,0.2304,1942.13,0.9974,,,0.02426,,,,,,,0.3575,,,,,,,,,,,,12.479,,,,,,,,,,,,,,,0.012224,13378406.677056,,,0.31629,16.824,,,,,,0.7482,,,0.0421,0.02519,22444684.631578002,0.01293,0.036973,,,,0.003394,,,,,0.07997,,,8.308,16169506.919524,1.8421,,,1.1318,,,,,0.002561,0.2953,0.01713,0.4772,0.4272,0.712,12166859.743072,,0.008647,1.96621,121288590.16034299,,,,,0.675,,,17.737,,,0.0024837,0.02685,18467760.43221,,,,,,,0.019052,31515779.43866,,,,0.01347,,,0.000695,0.3158,5.9795,12305534.7471,,,13.849,5.919e-05,23.698,,,0.06646,0.2838,,,0.2217,13736097.31281,0.13207,31947958.324626997,135.81,49103829.06471,,0.23746,353931690.66840404,2.0075,11978043.230175,,,3.637,3.046,1580.05,10785176.34958865,21845.15,23108854.6159838,,,56.6,46621169.644616,11.74,10016607.00028,0.07887,45802342.793394,0.3744
2021-01-02,1.025,12220814.814,85.768,17132717.979272,,,,,,,0.17742,117151008.15050401,,,,,0.0641,0.009032,,,0.4075,49680405.772424996,,,,,0.23456,,,,,,,0.008557,3.1085,,,,,,,,,0.07685,0.02138,,,5.826,,,,,9.746,5.42,47833585.71356,0.7671,3.4956,6180937.92234,0.54275,,,,,14.701,6.0575,,,0.2037,354.55,121259902.882027,0.2701,0.8373,,,,,,0.06286,38.2331,115389874.12821859,1.2783,,,,,,,,32178.33,4182985755.0206456,,,0.02278,,,0.0003373,0.1603,,,,,,,0.0048,,,,,0.02181,0.019256,,,,,,,0.000243,136.71,4263315.9793371,0.00767,0.04633,0.613,18250275.491912,0.8754,0.04225,0.0861,0.08538,,,,,,,87.02,29073053.4098694,0.03834,45.727,,,0.0002035,,,,,0.02863,1.169,0.04744,0.018273,,,0.0105264,487723346.545032,9.2037,382340479.16225696,0.004799,,,25.875,17912334.8295,,,0.13156,,,2.6321,46191729.520324,,,,,,,5.7763,774.56,1047684244.7532607,,,0.05127,,,21.7766,23635466.690684,0.0621,,,,0.1235,,,,,,,,0.01639,6.2,,,,,,1.3583,,,,,,,,,,0.32751,27779697.445887003,,,0.00941,0.2877,0.4614,0.03335,,,,,0.1165,1.292,,,0.0008032,,,0.434,,,,,,3.6083,0.005615,0.2863,0.006642,0.03627,,,,,0.02363,1.2917,,,,,0.002006,,,0.474,0.784,,,69.254,9274000.029122,,,,,,,,12.2215,117549091.74016501,,,,,,0.17546,1.1566,136.96,334492856.1344,0.12376,,,0.07915,,,0.01904,0.00152,,,,,0.0232,,,0.002625,,,,,0.01126,610.68,,,,,,,0.3898,1.0469,0.01315,1.4124,9402592.388112001,,14.426,,,0.0189,22.621,0.0001788,0.3306,0.1234,5.628,2.5422,11756926.983071998,,,0.00423,0.2049,0.4653,,,,,2.1398,,,0.233,1967.39,0.9989,,,0.02356,,,,,,,0.3384,,,,,,,,,,,,11.902,,,,,,,,,,,,,,,0.011317,9710627.730485,,,0.31214,16.712,,,,,,0.713,,,0.04095,0.02903,38611505.399642006,0.01305,0.038107,,,,0.004536,,,,,0.07659,,,8.192,9798326.001664,1.7999,,,1.0604,,,,,0.002433,0.2928,0.0177,0.4469,0.4573,0.746,12331923.833254,,0.00817,2.40024,118932157.70656802,,,,,0.7025,,,17.862,,,0.0025838,0.02721,30860874.012126,,,,,,,0.019993,44516693.482077,,,,0.01302,,,0.000704,0.3027,5.5873,15675286.645205,,,13.06,6.041e-05,22.968,,,0.06509,0.2803,,,0.2031,6417737.223672001,0.12751,28415105.139916003,143.52,54319216.7904672,,0.22064,250212204.519312,1.9992,12373099.17984,,,3.666,3.026,1475.36,8188794.355315199,21477.83,28786607.949211974,,,57.46,26912869.9928192,11.704,4428276.739656,0.07219,35723359.462309,0.3604
2021-01-03,1.108,22323656.043080002,93.778,27261502.889898006,,,,,,,0.20615,247679216.273195,,,,,0.0668,0.01003,,,0.4253,28456200.173668,,,,,0.28686,,,,,,,0.00861,3.0597,,,,,,,,,0.07697,0.02197,,,5.091,,,,,7.982,5.829,28852775.809707,0.754,3.4691,3432553.933466,0.56523,,,,,15.88,6.7703,,,0.217,423.61,313397205.3566233,0.2853,0.8947,,,,,,0.06747,41.2575,202311378.4514775,1.3987,,,,,,,,33000.05,3991605750.628338,,,0.02444,,,0.0003128,0.1804,,,,,,,0.00538,,,,,0.02207,0.019518,,,,,,,0.000251,146.9,6132361.145326001,0.00764,0.05091,0.677,19403563.051505003,0.9254,0.04578,0.0786,0.08756,,,,,,,89.65,20249676.55513,0.0389,48.215,,,0.0002199,,,,,0.0325,1.311,0.04615,0.01824,,,0.0098209,291177987.4831444,10.1307,377112505.7536079,0.005115,,,27.321,19382569.804920003,,,0.135,,,2.7985,97069960.05466501,,,,,,,6.5678,978.28,2752492409.742822,,,0.05671,,,21.4253,24635634.171291,0.0626,,,,0.132,,,,,,,,0.01871,6.945,,,,,,1.3614,,,,,,,,,,0.29857,45807703.479908004,,,0.00883,0.2913,0.4894,0.03305,,,,,0.1171,1.311,,,0.0007508,,,0.4864,,,,,,4.4294,0.005726,0.3098,0.006736,0.04003,,,,,0.02407,1.3835,,,,,0.002077,,,0.4803,0.829,,,72.983,11536100.444089001,,,,,,,,13.6814,218055253.458188,,,,,,0.275,1.244,161.24,614942606.5254956,0.1361,,,0.08113,,,0.01997,0.001471,,,,,0.02379,,,0.0025,,,,,0.00982,675.38,,,,,,,0.3907,1.7129,0.0142,1.4707,14388758.536075,,16.024,,,0.01798,24.098,0.0001849,0.3954,0.1296,4.7,3.0498,26167012.903277997,,,0.00488,0.2025,0.503,,,,,2.465,,,0.2305,1963.5,0.9987,,,0.02642,,,,,,,0.3527,,,,,,,,,,,,11.413,,,,,,,,,,,,,,,0.009871,6695817.165941999,,,0.33484,17.066,,,,,,0.794,,,0.04129,0.03234,46937596.720938005,0.01406,0.040928,,,,0.004661,,,,,0.08656,,,9.539,17686308.968616,2.1779,,,1.1813,,,,,0.002422,0.3116,0.01697,0.4537,0.4818,0.772,44216678.483808,,0.008552,2.12597,73985022.652926,,,,,0.8199,,,19.903,,,0.0027455,0.02949,75377398.30998899,,,,,,,0.026226,161408134.9328148,,,,0.01331,,,0.000796,0.308,5.5581,24090587.660345998,,,13.05,6.646e-05,26.119,,,0.06632,0.2874,,,0.211,12185043.034319999,0.13653,54306271.41561901,138.26,31970792.8227232,,0.2254,265557030.57576,2.1345,23306335.165575,,,3.527,2.879,1611.29,11954832.04894459,23879.16,85845636.7936092,,,59.35,21256685.3021605,13.53,7137563.297699999,0.06763,65730760.973166995,0.3923
2021-01-04,1.0317,19307698.436412,114.271,75219766.550868,,,,,,,0.22528,329678260.871168,,,,,0.0731,0.009586,,,0.4463,30927819.909349997,,,,,0.25723,,,,,,,0.008397,3.3395,,,,,,,,,0.07138,0.02186,,,4.861,,,,,7.28,6.044,41869659.371432,0.8222,3.5999,4473038.717473,0.56082,,,,,15.781,6.7446,,,0.2184,405.49,288612338.7633187,0.277,0.871,,,,,,0.07192,41.1333,218263497.6865278,1.4033,,,,,,,,31988.71,4507205582.37056,,,0.0238,,,0.0003139,0.1884,,,,,,,0.00566,,,,,0.02277,0.018871,,,,,,,0.000253,151.24,10048088.7930124,0.00769,0.04902,0.676,27663099.545640003,0.9786,0.04513,0.0757,0.08464,,,,,,,89.01,23141521.9972197,0.04,48.512,,,0.000219,,,,,0.02844,1.441,0.04544,0.019638,,,0.0097613,139860193.7824333,9.5126,335166920.908586,0.004875,,,30.658,40598656.885762006,,,0.14105,,,2.8191,147302828.221605,,,,,,,7.0374,1041.43,4420881743.285857,,,0.05723,,,21.4059,27910017.212945998,0.06,,,,0.1425,,,,,,,,0.02047,7.535,,,,,,1.3528,,,,,,,,,,0.30888,43756319.455992,,,0.00884,0.2941,0.4568,0.03245,,,,,0.1128,1.363,,,0.0007322,,,0.523,,,,,,4.35,0.005796,0.3433,0.006516,0.03829,,,,,0.024,1.516,,,,,0.002021,,,0.5331,0.822,,,68.505,19868267.780174997,,,,,,,,13.5935,316577170.201235,,,,,,0.36324,1.2042,155.34,548415785.1569328,0.1693,,,0.07892,,,0.02468,0.001451,,,,,0.02329,,,0.002425,,,,,0.00939,689.91,,,,,,,0.3667,1.49,0.01367,1.3868,13490291.609644001,,16.372,,,0.01828,27.98,0.000175,0.3965,0.1315,4.451,3.2938,54318051.913316004,,,0.00494,0.1908,0.4945,,,,,2.3935,,,0.2338,2009.22,0.9994,,,0.02483,,,,,,,0.3463,,,,,,,,,,,,10.37,,,,,,,,,,,,,,,0.010121,5747962.933368,,,0.33665,16.424,,,,,,0.8232,,,0.04135,0.03078,34827007.609386,0.01362,0.040432,,,,0.004321,,,,,0.09401,,,11.492,32627138.378952004,2.4909,,,1.3149,,,,,0.002548,0.3038,0.01599,0.4323,0.491,0.731,46557422.743682995,,0.009,1.96868,76990727.757692,,,,,0.9616,,,19.397,,,0.0027291,0.03095,146563777.6769,,,,,,,0.024598,116418374.23117858,,,,0.01317,,,0.000747,0.3077,5.3943,16778174.976237,,,12.767,7.071e-05,30.355,,,0.07,0.2879,,,0.2045,12302846.440304998,0.16404,158553992.80973998,133.79,29746817.425325,,0.23565,357786478.41576004,2.3284,36146831.69406,,,3.604,2.916,1564.48,13774761.573905919,23387.84,83144078.70332032,,,60.34,30047387.452202402,13.461,5787993.140244,0.06998,51145430.467536,0.3948
2021-01-05,1.2501,27020019.166119,119.689,61945884.919626996,,,,,,,0.25873,382632609.2730509,,,,,0.0712,0.009423,,,0.4794,46713961.01082,,,,,0.2865,,,,,,,0.008499,3.3004,,,,,,,,,0.07305,0.02211,,,4.363,,,,,7.313,6.196,31120097.656864,0.8899,4.2501,10214676.824682,0.55605,,,,,16.856,7.4267,,,0.2312,418.09,146811390.5753996,0.3234,0.9325,,,,,,0.08112,41.8219,146926246.0582774,1.5792,,,,,,,,33949.53,3939842855.941492,,,0.02472,,,0.0003104,0.2091,,,,,2.5765,44298540.902509995,0.00592,,,,,0.02296,0.020074,,,,,,,0.000263,161.48,8521160.3057372,0.00773,0.04802,0.688,22974637.867871996,0.9178,0.0445,0.077,0.0918,,,,,,,89.11,13399975.5642893,0.04029,47.303,,,0.000214,,,,,0.02796,1.411,0.0489,0.019096,,,0.00997,54108542.64984,9.7084,198377707.57474798,0.004823,,,33.969,43424337.015891,,,0.14654,,,2.8862,87110939.977936,,,,,,,7.271,1099.56,2976504164.67789,,,0.06182,,,21.6019,23414479.353827003,0.0633,,,,0.1422,,,,,,,,0.02063,8.656,,,,,,1.3569,,,,,,,,,,0.33823,47035720.861016996,,,0.00966,0.3033,0.485,0.03754,,,,,0.1163,1.481,,,0.0007393,,,0.5472,,,,,,4.57,0.005739,0.352,0.00686,0.0397,,,,,0.02352,1.5684,,,,,0.002089,,,0.54,0.909,,,67.797,10404956.370528,,,,,,,,14.5162,215454344.407846,,,,,,0.49098,1.2282,158.43,316575764.5789275,0.18574,,,0.0823,,,0.0244,0.001504,,,,,0.02354,,,0.002528,,,,,0.00948,765.26,,,,,,,0.3784,1.5348,0.01352,1.4953,14481659.0105,,16.868,,,0.01858,28.354,0.0001793,0.4492,0.1327,4.0,3.5141,60187688.923966005,,,0.00501,0.1981,0.509,,,,,2.61,,,0.2563,2027.63,0.9966,,,0.02435,,,,,,,0.3669,,,,,,,,,,,,10.231,,,,,,,,,,,,,,,0.010981,6023632.16202,,,0.34304,17.129,,,,,,0.8518,,,0.04394,0.041,45621210.8231,0.01488,0.0417,,,,0.004216,,,,,0.11089,,,12.381,38719099.702851,2.1636,,,1.4791,,,,,0.002421,0.3105,0.01641,0.4414,0.5214,0.758,21417057.999698002,,0.008588,2.13193,79445220.420993,,,,,0.9275,,,20.264,,,0.0028048,0.02852,132328617.8985,,,,,,,0.027964,117332339.2687904,,,,0.01377,,,0.000805,0.3173,5.5768,15599950.573400002,,,13.497,6.715e-05,31.839,,,0.06988,0.2866,,,0.2048,7290836.260864,0.19291,225057542.12226,136.0,24009983.058879998,,0.22573,267363432.87378296,2.377,30908953.465769995,,,3.6,2.965,1540.8,9451265.844096001,23731.87,51056183.62195579,,,59.64,13819277.6853096,14.372,4332309.3334,0.07023,39063044.089692,0.4447
2021-01-06,1.51,39450096.980399996,115.191,34997209.130214006,,,,,,,0.33309,685868964.1429284,,,,,0.0765,0.010354,,,0.5111,41823828.577236004,,,,,0.29645,,,,,,,0.009151,3.4719,,,,,,,,,0.07857,0.02344,,,4.2,,,,,6.78,6.682,45264698.779742,1.0019,4.5788,13393714.5951,0.60086,,,,,18.453,8.8655,,,0.2504,453.44,167045834.5447424,0.3229,0.9756,,,,,,0.08449,42.2417,159861377.1348479,1.5778,,,,,,,,36769.36,4674827063.079862,,,0.02626,,,0.0003242,0.229,,,,,2.302,6671326.01696,0.00704,,,,,0.02604,0.021122,,,,,,,0.000265,183.98,10706708.600975199,0.00784,0.05076,0.731,29853318.818791997,0.9446,0.0462,0.0824,0.1057,,,,,,,94.22,23960295.3886366,0.04335,54.728,,,0.0002327,,,,,0.02943,1.55,0.05622,0.019701,,,0.01042,63654680.75252,10.0679,247227440.494125,0.004808,,,38.5,41823579.3745,,,0.16005,,,3.3711,215754621.392553,,,,,,,7.5723,1208.42,2888288862.1239233,,,0.07311,,,21.9407,20924665.237446,0.0662,,,,0.1494,,,,,,,,0.02442,9.383,,,,,,1.3548,,,,,,,,,,0.36991,80771712.550472,,,0.01002,0.3278,0.5296,0.03834,,,,,0.1214,1.507,,,0.000765,,,0.6253,,,,,,4.5886,0.006113,0.3819,0.007374,0.04431,,,,,0.02459,1.8106,,,,,0.002137,,,0.57,1.181,,,75.325,13274935.1206,,,,,,,,17.2322,368444549.59616196,,,,,,0.40901,1.3705,168.92,313824885.4360072,0.1915,,,0.09225,,,0.03555,0.001523,,,,,0.02658,,,0.002626,,,,,0.01038,1036.42,,,,,,,0.3989,2.5504,0.01395,1.5413,10443864.382543,,19.535,,,0.01996,28.696,0.0001836,0.4503,0.1424,3.9,3.7082,36893916.165308,,,0.00556,0.2088,0.5808,,,,,2.644,,,0.2821,1960.73,0.9976,,,0.02787,,,,,,,0.3768,,,,,,,,,,,,9.933,,,,,,,,,,,,,,,0.010334,3745348.499132,,,0.37067,18.805,,,,,,1.0319,,,0.04743,0.03977,36675524.620217,0.0158,0.044655,,,,0.004564,,,,,0.11199,,,12.129,23037653.194257,1.9414,,,1.4425,,,,,0.002623,0.3523,0.017,0.4591,0.5241,0.826,33911567.072221994,,0.009184,2.16676,49183970.152836,,,,,0.9773,,,23.427,,,0.0028204,0.03046,101226748.68055801,,,,,,,0.030819,144250580.982045,,,,0.01552,,,0.000817,0.3333,5.84,18585842.573599998,,,13.603,7.287e-05,31.192,,,0.07588,0.3224,,,0.2559,48732921.961959,0.33938,1121894694.47145,142.31,21763440.324700203,,0.24854,441472399.90591604,2.6476,38586003.019716,,,3.878,3.144,1584.11,11377251.16005478,24742.87,48283787.73965786,,,63.92,25717334.2269096,16.047,7184733.114717,0.07772,63149724.859352,0.4618
