date,1INCH/USDT,1INCH/USDT_volume,AAVE/USDT,AAVE/USDT_volume,ACA/USDT,ACA/USDT_volume,ACH/USDT,ACH/USDT_volume,ACM/USDT,ACM/USDT_volume,ADA/USDT,ADA/USDT_volume,ADX/USDT,ADX/USDT_volume,AGLD/USDT,AGLD/USDT_volume,AION/USDT,AION/USDT_volume,AKRO/USDT,AKRO/USDT_volume,ALCX/USDT,ALCX/USDT_volume,ALGO/USDT,ALGO/USDT_volume,ALICE/USDT,ALICE/USDT_volume,ALPACA/USDT,ALPACA/USDT_volume,ALPHA/USDT,ALPHA/USDT_volume,ALPINE/USDT,ALPINE/USDT_volume,AMP/USDT,AMP/USDT_volume,ANC/USDT,ANC/USDT_volume,ANKR/USDT,ANKR/USDT_volume,ANT/USDT,ANT/USDT_volume,ANY/USDT,ANY/USDT_volume,APE/USDT,APE/USDT_volume,API3/USDT,API3/USDT_volume,APT/USDT,APT/USDT_volume,ARDR/USDT,ARDR/USDT_volume,ARPA/USDT,ARPA/USDT_volume,AR/USDT,AR/USDT_volume,ASR/USDT,ASR/USDT_volume,ASTR/USDT,ASTR/USDT_volume,ATA/USDT,ATA/USDT_volume,ATM/USDT,ATM/USDT_volume,ATOM/USDT,ATOM/USDT_volume,AVA/USDT,AVA/USDT_volume,AVAX/USDT,AVAX/USDT_volume,AXS/USDT,AXS/USDT_volume,BADGER/USDT,BADGER/USDT_volume,BAKE/USDT,BAKE/USDT_volume,BAL/USDT,BAL/USDT_volume,BAND/USDT,BAND/USDT_volume,BAR/USDT,BAR/USDT_volume,BAT/USDT,BAT/USDT_volume,BCH/USDT,BCH/USDT_volume,BEAM/USDT,BEAM/USDT_volume,BEL/USDT,BEL/USDT_volume,BETA/USDT,BETA/USDT_volume,BICO/USDT,BICO/USDT_volume,BIFI/USDT,BIFI/USDT_volume,BLZ/USDT,BLZ/USDT_volume,BNB/USDT,BNB/USDT_volume,BNT/USDT,BNT/USDT_volume,BNX/USDT,BNX/USDT_volume,BOND/USDT,BOND/USDT_volume,BSW/USDT,BSW/USDT_volume,BTCST/USDT,BTCST/USDT_volume,BTC/USDT,BTC/USDT_volume,BTG/USDT,BTG/USDT_volume,BTS/USDT,BTS/USDT_volume,BTTC/USDT,BTTC/USDT_volume,BTT/USDT,BTT/USDT_volume,BZRX/USDT,BZRX/USDT_volume,C98/USDT,C98/USDT_volume,CAKE/USDT,CAKE/USDT_volume,CELO/USDT,CELO/USDT_volume,CELR/USDT,CELR/USDT_volume,CFX/USDT,CFX/USDT_volume,CHESS/USDT,CHESS/USDT_volume,CHR/USDT,CHR/USDT_volume,CHZ/USDT,CHZ/USDT_volume,CITY/USDT,CITY/USDT_volume,CKB/USDT,CKB/USDT_volume,CLV/USDT,CLV/USDT_volume,COCOS/USDT,COCOS/USDT_volume,COMP/USDT,COMP/USDT_volume,COS/USDT,COS/USDT_volume,COTI/USDT,COTI/USDT_volume,CRV/USDT,CRV/USDT_volume,CTK/USDT,CTK/USDT_volume,CTSI/USDT,CTSI/USDT_volume,CTXC/USDT,CTXC/USDT_volume,CVC/USDT,CVC/USDT_volume,CVP/USDT,CVP/USDT_volume,CVX/USDT,CVX/USDT_volume,DAR/USDT,DAR/USDT_volume,DASH/USDT,DASH/USDT_volume,DATA/USDT,DATA/USDT_volume,DCR/USDT,DCR/USDT_volume,DEGO/USDT,DEGO/USDT_volume,DENT/USDT,DENT/USDT_volume,DEXE/USDT,DEXE/USDT_volume,DF/USDT,DF/USDT_volume,DGB/USDT,DGB/USDT_volume,DIA/USDT,DIA/USDT_volume,DNT/USDT,DNT/USDT_volume,DOCK/USDT,DOCK/USDT_volume,DODO/USDT,DODO/USDT_volume,DOGE/USDT,DOGE/USDT_volume,DOT/USDT,DOT/USDT_volume,DREP/USDT,DREP/USDT_volume,DYDX/USDT,DYDX/USDT_volume,EGLD/USDT,EGLD/USDT_volume,ELF/USDT,ELF/USDT_volume,ENJ/USDT,ENJ/USDT_volume,ENS/USDT,ENS/USDT_volume,EOS/USDT,EOS/USDT_volume,EPS/USDT,EPS/USDT_volume,EPX/USDT,EPX/USDT_volume,ERN/USDT,ERN/USDT_volume,ETC/USDT,ETC/USDT_volume,ETH/USDT,ETH/USDT_volume,FARM/USDT,FARM/USDT_volume,FET/USDT,FET/USDT_volume,FIDA/USDT,FIDA/USDT_volume,FIL/USDT,FIL/USDT_volume,FIO/USDT,FIO/USDT_volume,FIRO/USDT,FIRO/USDT_volume,FIS/USDT,FIS/USDT_volume,FLM/USDT,FLM/USDT_volume,FLOW/USDT,FLOW/USDT_volume,FORTH/USDT,FORTH/USDT_volume,FOR/USDT,FOR/USDT_volume,FRONT/USDT,FRONT/USDT_volume,FTM/USDT,FTM/USDT_volume,FTT/USDT,FTT/USDT_volume,FXS/USDT,FXS/USDT_volume,GALA/USDT,GALA/USDT_volume,GAL/USDT,GAL/USDT_volume,GBP/USDT,GBP/USDT_volume,GHST/USDT,GHST/USDT_volume,GLMR/USDT,GLMR/USDT_volume,GMT/USDT,GMT/USDT_volume,GMX/USDT,GMX/USDT_volume,GNO/USDT,GNO/USDT_volume,GRT/USDT,GRT/USDT_volume,GTC/USDT,GTC/USDT_volume,GTO/USDT,GTO/USDT_volume,GXS/USDT,GXS/USDT_volume,HARD/USDT,HARD/USDT_volume,HBAR/USDT,HBAR/USDT_volume,HFT/USDT,HFT/USDT_volume,HIGH/USDT,HIGH/USDT_volume,HIVE/USDT,HIVE/USDT_volume,HNT/USDT,HNT/USDT_volume,HOOK/USDT,HOOK/USDT_volume,HOT/USDT,HOT/USDT_volume,ICP/USDT,ICP/USDT_volume,ICX/USDT,ICX/USDT_volume,IDEX/USDT,IDEX/USDT_volume,ILV/USDT,ILV/USDT_volume,IMX/USDT,IMX/USDT_volume,INJ/USDT,INJ/USDT_volume,IOST/USDT,IOST/USDT_volume,IOTA/USDT,IOTA/USDT_volume,IOTX/USDT,IOTX/USDT_volume,IRIS/USDT,IRIS/USDT_volume,JASMY/USDT,JASMY/USDT_volume,JOE/USDT,JOE/USDT_volume,JST/USDT,JST/USDT_volume,KAVA/USDT,KAVA/USDT_volume,KDA/USDT,KDA/USDT_volume,KEEP/USDT,KEEP/USDT_volume,KEY/USDT,KEY/USDT_volume,KLAY/USDT,KLAY/USDT_volume,KMD/USDT,KMD/USDT_volume,KNC/USDT,KNC/USDT_volume,KP3R/USDT,KP3R/USDT_volume,KSM/USDT,KSM/USDT_volume,LAZIO/USDT,LAZIO/USDT_volume,LDO/USDT,LDO/USDT_volume,LEVER/USDT,LEVER/USDT_volume,LINA/USDT,LINA/USDT_volume,LINK/USDT,LINK/USDT_volume,LIT/USDT,LIT/USDT_volume,LOKA/USDT,LOKA/USDT_volume,LPT/USDT,LPT/USDT_volume,LRC/USDT,LRC/USDT_volume,LSK/USDT,LSK/USDT_volume,LTC/USDT,LTC/USDT_volume,LTO/USDT,LTO/USDT_volume,MAGIC/USDT,MAGIC/USDT_volume,MANA/USDT,MANA/USDT_volume,MASK/USDT,MASK/USDT_volume,MATIC/USDT,MATIC/USDT_volume,MBL/USDT,MBL/USDT_volume,MBOX/USDT,MBOX/USDT_volume,MC/USDT,MC/USDT_volume,MDT/USDT,MDT/USDT_volume,MDX/USDT,MDX/USDT_volume,MFT/USDT,MFT/USDT_volume,MINA/USDT,MINA/USDT_volume,MIR/USDT,MIR/USDT_volume,MITH/USDT,MITH/USDT_volume,MKR/USDT,MKR/USDT_volume,MLN/USDT,MLN/USDT_volume,MOB/USDT,MOB/USDT_volume,MOVR/USDT,MOVR/USDT_volume,MTL/USDT,MTL/USDT_volume,NANO/USDT,NANO/USDT_volume,NBS/USDT,NBS/USDT_volume,NEAR/USDT,NEAR/USDT_volume,NEBL/USDT,NEBL/USDT_volume,NEO/USDT,NEO/USDT_volume,NEXO/USDT,NEXO/USDT_volume,NKN/USDT,NKN/USDT_volume,NMR/USDT,NMR/USDT_volume,NPXS/USDT,NPXS/USDT_volume,OCEAN/USDT,OCEAN/USDT_volume,OGN/USDT,OGN/USDT_volume,OG/USDT,OG/USDT_volume,OMG/USDT,OMG/USDT_volume,OM/USDT,OM/USDT_volume,ONE/USDT,ONE/USDT_volume,ONG/USDT,ONG/USDT_volume,ONT/USDT,ONT/USDT_volume,OOKI/USDT,OOKI/USDT_volume,OP/USDT,OP/USDT_volume,ORN/USDT,ORN/USDT_volume,OSMO/USDT,OSMO/USDT_volume,OXT/USDT,OXT/USDT_volume,PAXG/USDT,PAXG/USDT_volume,PAX/USDT,PAX/USDT_volume,PEOPLE/USDT,PEOPLE/USDT_volume,PERL/USDT,PERL/USDT_volume,PERP/USDT,PERP/USDT_volume,PHA/USDT,PHA/USDT_volume,PHB/USDT,PHB/USDT_volume,PLA/USDT,PLA/USDT_volume,PNT/USDT,PNT/USDT_volume,POLS/USDT,POLS/USDT_volume,POLY/USDT,POLY/USDT_volume,POLYX/USDT,POLYX/USDT_volume,POND/USDT,POND/USDT_volume,PORTO/USDT,PORTO/USDT_volume,POWR/USDT,POWR/USDT_volume,PSG/USDT,PSG/USDT_volume,PYR/USDT,PYR/USDT_volume,QI/USDT,QI/USDT_volume,QNT/USDT,QNT/USDT_volume,RAD/USDT,RAD/USDT_volume,RAMP/USDT,RAMP/USDT_volume,RARE/USDT,RARE/USDT_volume,RAY/USDT,RAY/USDT_volume,REEF/USDT,REEF/USDT_volume,REI/USDT,REI/USDT_volume,REN/USDT,REN/USDT_volume,REP/USDT,REP/USDT_volume,REQ/USDT,REQ/USDT_volume,RGT/USDT,RGT/USDT_volume,RIF/USDT,RIF/USDT_volume,RLC/USDT,RLC/USDT_volume,RNDR/USDT,RNDR/USDT_volume,ROSE/USDT,ROSE/USDT_volume,RSR/USDT,RSR/USDT_volume,RVN/USDT,RVN/USDT_volume,SAND/USDT,SAND/USDT_volume,SANTOS/USDT,SANTOS/USDT_volume,SCRT/USDT,SCRT/USDT_volume,SC/USDT,SC/USDT_volume,SFP/USDT,SFP/USDT_volume,SHIB/USDT,SHIB/USDT_volume,SKL/USDT,SKL/USDT_volume,SLP/USDT,SLP/USDT_volume,SNX/USDT,SNX/USDT_volume,SOL/USDT,SOL/USDT_volume,SPELL/USDT,SPELL/USDT_volume,SRM/USDT,SRM/USDT_volume,STEEM/USDT,STEEM/USDT_volume,STG/USDT,STG/USDT_volume,STMX/USDT,STMX/USDT_volume,STORJ/USDT,STORJ/USDT_volume,STPT/USDT,STPT/USDT_volume,STRAX/USDT,STRAX/USDT_volume,STX/USDT,STX/USDT_volume,SXP/USDT,SXP/USDT_volume,SYS/USDT,SYS/USDT_volume,TCT/USDT,TCT/USDT_volume,THETA/USDT,THETA/USDT_volume,TKO/USDT,TKO/USDT_volume,TLM/USDT,TLM/USDT_volume,TOMO/USDT,TOMO/USDT_volume,TORN/USDT,TORN/USDT_volume,TRB/USDT,TRB/USDT_volume,TRIBE/USDT,TRIBE/USDT_volume,TROY/USDT,TROY/USDT_volume,TRX/USDT,TRX/USDT_volume,T/USDT,T/USDT_volume,TVK/USDT,TVK/USDT_volume,TWT/USDT,TWT/USDT_volume,VET/USDT,VET/USDT_volume,VGX/USDT,VGX/USDT_volume,VIDT/USDT,VIDT/USDT_volume,VITE/USDT,VITE/USDT_volume,VOXEL/USDT,VOXEL/USDT_volume,VTHO/USDT,VTHO/USDT_volume,WAN/USDT,WAN/USDT_volume,WAVES/USDT,WAVES/USDT_volume,WAXP/USDT,WAXP/USDT_volume,WING/USDT,WING/USDT_volume,WIN/USDT,WIN/USDT_volume,WNXM/USDT,WNXM/USDT_volume,WOO/USDT,WOO/USDT_volume,WRX/USDT,WRX/USDT_volume,WTC/USDT,WTC/USDT_volume,XEC/USDT,XEC/USDT_volume,XEM/USDT,XEM/USDT_volume,XLM/USDT,XLM/USDT_volume,XMR/USDT,XMR/USDT_volume,XNO/USDT,XNO/USDT_volume,XRP/USDT,XRP/USDT_volume,XTZ/USDT,XTZ/USDT_volume,XVG/USDT,XVG/USDT_volume,XVS/USDT,XVS/USDT_volume,XZC/USDT,XZC/USDT_volume,YFII/USDT,YFII/USDT_volume,YFI/USDT,YFI/USDT_volume,YGG/USDT,YGG/USDT_volume,ZEC/USDT,ZEC/USDT_volume,ZEN/USDT,ZEN/USDT_volume,ZIL/USDT,ZIL/USDT_volume,ZRX/USDT,ZRX/USDT_volume
2021-01-01,1.155,20279992.26,90.711,193634.035,,,,,,,0.17509,462201570.9,,,,,0.0685,7270632.04,0.009591,247774726.0,,,0.3978,103497436.76,,,,,0.21666,20560764.1,,,,,,,0.008912,216610749.0,3.2205,343879.24,,,,,,,,,0.08283,14887840.7,0.02336,183080087.3,,,7.111,334914.138,,,,,10.009,268541.974,5.861,6358513.64,0.8069,173653.28,3.6497,3817118.74,0.5931,6649976.9,,,,,13.923,170848.61,5.5,879344.94,,,0.2042,17512550.81,341.83,195655.5926,0.2719,1528826.3,0.8996,1585157.28,,,,,,,0.06529,16030832.7,37.7762,2435989.127,1.2907,966466.26,,,,,,,,,29331.69,54182.925011,,,0.02155,9955308.9,,,0.000293,11772926424.0,0.1612,19417951.85,,,,,,,0.00479,86134779.6,,,,,0.0231,46366098.1,0.020739,436122427.0,,,,,,,0.000241,811334022.0,145.54,76859.21463,0.00736,43902942.3,0.04646,50404815.0,0.62,31291308.127,0.8697,1304225.6,0.04181,10237073.0,0.0823,2214068.37,0.08564,25355867.7,,,,,,,87.97,354824.35988,0.03917,16271222.8,41.126,18166.834,,,0.0001933,855373508.0,,,,,0.02645,69784702.0,1.215,1288405.539,0.04633,23151447.2,0.017588,45146068.0,,,0.00568,3019717963.0,8.2776,40444969.81,0.003897,55359052.0,,,26.007,719677.81,,,0.13561,13878554.9,,,2.6378,13298192.52,,,,,,,5.6938,1195797.11,728.91,675114.09329,,,0.05333,15879644.5,,,22.2169,1975066.69,0.0619,3768475.84,,,,,0.1295,11669504.67,,,,,,,,,0.01719,110561258.5,5.806,237602.588,,,,,,,1.3623,4070509.35,,,,,,,,,,,0.36169,106546510.6,,,0.00977,88652228.3,0.2956,152232.86,0.4844,3186416.61,0.03298,47025335.6,,,,,0.1184,877717.86,1.359,364793.005,,,0.0006155,2778198255.0,,,0.4497,8088779.5,,,,,,,4.0817,645572.41,0.005787,541105265.0,0.2912,9697249.89,0.006602,51785859.0,0.03914,12955265.7,,,,,0.02286,25787800.2,1.3034,1963135.05,,,,,0.002099,830971812.0,,,0.5008,335159.77,0.799,2318242.252,,,69.693,150322.1,,,,,,,,,11.8477,8296826.17,,,,,,,0.17503,12308078.3,1.144,183971.87,126.24,1539801.80815,0.1306,7790297.2,,,0.08354,19334828.3,,,0.01777,138747556.5,0.001578,405043444.0,,,,,0.02202,6403525.7,,,0.002745,497542864.0,,,,,0.01321,174684006.4,581.06,3327.78887,,,,,,,0.4004,716969.96,1.0336,731833.98,0.01325,145474949.7,1.3587,10549906.93,,,14.461,507187.681,,,0.01828,4081877.5,22.926,8985.175,0.0001728,687196206.0,0.3483,15773348.75,0.1208,6268698.72,6.27,434821.177,2.5432,4559805.74,,,0.00423,631336691.8,0.1933,1099168.53,0.4491,12838377.23,,,,,2.1048,222122.44,,,0.2304,2107438.58,1942.13,204.141987,0.9974,3201261.87,,,0.02426,12095621.9,,,,,,,,,0.3575,595544.75,,,,,,,,,,,,,12.479,100247.502,,,,,,,,,,,,,,,0.012224,1094437719.0,,,0.31629,22685046.0,16.824,30149.006,,,,,,,0.7482,1169271.31,,,0.0421,56731322.7,0.02519,891015666.2,0.01293,52740949.3,0.036973,22342660.0,,,,,0.003394,380768180.0,,,,,0.07997,34381732.8,,,8.308,1946257.453,1.8421,4421991.45,,,1.1318,3788782.62,,,,,0.002561,404729511.0,0.2953,5725878.01,0.01713,8509985.9,0.4772,539100.23,0.4272,11214474.39,0.712,17088286.156,,,0.008647,134874386.0,1.96621,61686488.3,,,,,0.675,3026311.42,,,17.737,134039.591,,,0.0024837,154012025.0,0.02685,687812306.6,,,,,,,0.019052,1654197955.0,,,,,0.01347,5036117.8,,,0.000695,235891226.0,0.3158,1947871.77,5.9795,2057953.8,,,13.849,60167.944,5.919e-05,10450241409.0,23.698,33452.24,,,0.06646,6894514.9,0.2838,883870.82,,,0.2217,61958039.3,0.13207,241901706.1,135.81,361562.691,,,0.23746,1490489727.4,2.0075,5966646.69,,,3.637,263445.564,3.046,175746.387,1580.05,6825.844973,21845.15,1057.848292,,,56.6,823695.57676,11.74,853203.322,0.07887,580732126.2,0.3744,7268120.79
2021-01-02,1.025,11922746.16,85.768,199756.529,,,,,,,0.17742,660303281.2,,,,,0.0641,9807947.94,0.009032,98317129.0,,,0.4075,121915106.19,,,,,0.23456,34598609.0,,,,,,,0.008557,164838397.0,3.1085,194395.43,,,,,,,,,0.07685,7491679.8,0.02138,195373714.5,,,5.826,252007.578,,,,,9.746,255374.069,5.42,8825384.818,0.7671,263609.68,3.4956,1768205.15,0.54275,8519953.1,,,,,14.701,168018.798,6.0575,1484274.21,,,0.2037,24303978.42,354.55,342010.72594,0.2701,1280369.52,0.8373,1340825.94,,,,,,,0.06286,9644580.5,38.2331,3018062.206,1.2783,850649.56,,,,,,,,,32178.33,129993.873362,,,0.02278,23606781.7,,,0.0003373,25909372352.0,0.1603,18905790.28,,,,,,,0.0048,127490718.0,,,,,0.02181,23583744.2,0.019256,476573389.0,,,,,,,0.000243,444133834.0,136.71,31185.10701,0.00767,95174186.4,0.04633,36993495.3,0.613,29772064.424,0.8754,1397798.8,0.04225,6201672.5,0.0861,5234908.85,0.08538,18453785.3,,,,,,,87.02,334096.22397,0.03834,13161988.7,45.727,42146.883,,,0.0002035,1634099854.0,,,,,0.02863,171370330.8,1.169,1161229.077,0.04744,7804449.8,0.018273,56818315.0,,,0.0105264,46333347255.0,9.2037,41542040.61,0.004799,205392500.0,,,25.875,692264.148,,,0.13156,13171004.9,,,2.6321,17549382.44,,,,,,,5.7763,2049822.63,774.56,1352618.57668,,,0.05127,16856607.1,,,21.7766,1085360.74,0.0621,2684562.64,,,,,0.1235,13964037.74,,,,,,,,,0.01639,93652914.9,6.2,595063.927,,,,,,,1.3583,5928615.98,,,,,,,,,,,0.32751,84820913.7,,,0.00941,58440392.3,0.2877,177783.94,0.4614,2288577.96,0.03335,45112833.4,,,,,0.1165,1461240.63,1.292,323050.128,,,0.0008032,10962609923.0,,,0.434,8446103.06,,,,,,,3.6083,1191655.36,0.005615,831633802.0,0.2863,18030850.27,0.006642,44731818.0,0.03627,6766183.8,,,,,0.02363,63596684.0,1.2917,2263672.64,,,,,0.002006,330085292.0,,,0.474,491586.51,0.784,1540860.458,,,69.254,133912.843,,,,,,,,,12.2215,9618221.31,,,,,,,0.17546,7425720.2,1.1566,262683.31,136.96,2442266.765,0.12376,12641805.4,,,0.07915,15621098.8,,,0.01904,271358492.5,0.00152,135203906.0,,,,,0.0232,16224295.8,,,0.002625,213123271.0,,,,,0.01126,301037613.7,610.68,4666.06899,,,,,,,0.3898,484764.91,1.0469,680356.04,0.01315,82606366.9,1.4124,6657173.88,,,14.426,746152.937,,,0.0189,14434006.7,22.621,19696.276,0.0001788,4493997842.0,0.3306,12821584.07,0.1234,6822083.83,5.628,360938.905,2.5422,4624705.76,,,0.00423,966094638.3,0.2049,8338617.12,0.4653,33894608.49,,,,,2.1398,243300.39,,,0.233,3328579.85,1967.39,809.7698,0.9989,8699187.86,,,0.02356,25617437.5,,,,,,,,,0.3384,1138226.8,,,,,,,,,,,,,11.902,53325.864,,,,,,,,,,,,,,,0.011317,858056705.0,,,0.31214,19119235.5,16.712,56223.42,,,,,,,0.713,1586327.43,,,0.04095,64594870.6,0.02903,1330055301.4,0.01305,130680631.0,0.038107,29435281.0,,,,,0.004536,4256622494.0,,,,,0.07659,34859290.5,,,8.192,1196084.717,1.7999,5253819.62,,,1.0604,3817826.5,,,,,0.002433,116980939.0,0.2928,2341750.03,0.0177,13198426.1,0.4469,895068.11,0.4573,21710037.66,0.746,16530728.999,,,0.00817,36241751.0,2.40024,49550110.7,,,,,0.7025,5778924.74,,,17.862,114574.385,,,0.0025838,93025675.0,0.02721,1134173980.6,,,,,,,0.019993,2226613989.0,,,,,0.01302,5879558.6,,,0.000704,235900332.0,0.3027,2668611.35,5.5873,2805520.85,,,13.06,56947.008,6.041e-05,10876228060.0,22.968,32886.946,,,0.06509,6318446.8,0.2803,828099.02,,,0.2031,31598903.12,0.12751,222846091.6,143.52,378478.37786,,,0.22064,1134029208.3,1.9992,6189025.2,,,3.666,354453.344,3.026,220527.688,1475.36,5550.37032,21477.83,1340.294059,,,57.46,468375.73952,11.704,378355.839,0.07219,494851911.1,0.3604,11500485.3
2021-01-03,1.108,20147704.01,93.778,290702.541,,,,,,,0.20615,1201451449.3,,,,,0.0668,8555303.11,0.01003,77066343.0,,,0.4253,66908535.56,,,,,0.28686,45489608.4,,,,,,,0.00861,232716371.0,3.0597,356059.18,,,,,,,,,0.07697,6354133.6,0.02197,176195165.0,,,5.091,143080.566,,,,,7.982,62394.82,5.829,4949867.183,0.754,231770.16,3.4691,989465.26,0.56523,4297246.6,,,,,15.88,345906.434,6.7703,3177744.4,,,0.217,35168934.02,423.61,739824.85153,0.2853,1381060.53,0.8947,1874754.64,,,,,,,0.06747,16575541.8,41.2575,4903626.697,1.3987,1589411.53,,,,,,,,,33000.05,120957.56675,,,0.02444,115831377.9,,,0.0003128,21628649313.0,0.1804,14693291.98,,,,,,,0.00538,215382737.8,,,,,0.02207,19495786.4,0.019518,788179081.0,,,,,,,0.000251,554665699.0,146.9,41745.14054,0.00764,37070102.6,0.05091,90337796.3,0.677,28661097.565,0.9254,1930917.67,0.04578,13628978.3,0.0786,6351932.11,0.08756,37334752.6,,,,,,,89.65,225874.8082,0.0389,15769486.2,48.215,41752.201,,,0.0002199,968596841.0,,,,,0.0325,275033858.8,1.311,2537078.98,0.04615,9603129.1,0.01824,30378203.0,,,0.0098209,29648808916.0,10.1307,37224723.44,0.005115,394227574.0,,,27.321,709438.52,,,0.135,20306643.3,,,2.7985,34686424.89,,,,,,,6.5678,5685003.59,978.28,2813603.88615,,,0.05671,25197786.7,,,21.4253,1149838.47,0.0626,2993030.75,,,,,0.132,12741665.74,,,,,,,,,0.01871,184230430.4,6.945,682071.466,,,,,,,1.3614,8911384.05,,,,,,,,,,,0.29857,153423664.4,,,0.00883,122741481.0,0.2913,412421.33,0.4894,2428111.32,0.03305,51873098.1,,,,,0.1171,1460393.96,1.311,388299.058,,,0.0007508,14478955754.0,,,0.4864,16815133.9,,,,,,,4.4294,1864950.01,0.005726,976336557.0,0.3098,27441532.31,0.006736,51217836.0,0.04003,10212512.2,,,,,0.02407,51802244.9,1.3835,3929620.09,,,,,0.002077,274502719.0,,,0.4803,768449.61,0.829,3849821.047,,,72.983,158065.583,,,,,,,,,13.6814,15938080.42,,,,,,,0.275,48780505.8,1.244,650444.8,161.24,3813834.07669,0.1361,9320368.5,,,0.08113,23705364.7,,,0.01997,285691847.8,0.001471,221909711.0,,,,,0.02379,12459227.7,,,0.0025,349481054.0,,,,,0.00982,205408692.2,675.38,9234.98045,,,,,,,0.3907,984388.79,1.7129,15163050.06,0.0142,86992451.2,1.4707,9783612.25,,,16.024,1998180.266,,,0.01798,4005300.7,24.098,31820.748,0.0001849,3130266586.0,0.3954,30573096.84,0.1296,9563666.06,4.7,147846.946,3.0498,8579911.11,,,0.00488,1025730418.7,0.2025,2320230.7,0.503,25545069.63,,,,,2.465,389181.92,,,0.2305,4134932.21,1963.5,617.473358,0.9987,10218805.72,,,0.02642,25565596.1,,,,,,,,,0.3527,820863.55,,,,,,,,,,,,,11.413,39472.452,,,,,,,,,,,,,,,0.009871,678332202.0,,,0.33484,40155197.9,17.066,76191.759,,,,,,,0.794,2126753.21,,,0.04129,100487681.3,0.03234,1451378995.7,0.01406,194151979.0,0.040928,39392323.0,,,,,0.004661,4746065241.0,,,,,0.08656,43222259.3,,,9.539,1854105.144,2.1779,8318341.13,,,1.1813,4312248.05,,,,,0.002422,496092906.0,0.3116,9503256.34,0.01697,8551040.2,0.4537,1210292.41,0.4818,16250899.65,0.772,57275490.264,,,0.008552,20382892.0,2.12597,34800595.8,,,,,0.8199,10916096.72,,,19.903,205149.645,,,0.0027455,87424376.0,0.02949,2556032496.1,,,,,,,0.026226,6154508309.8,,,,,0.01331,8306522.0,,,0.000796,849407783.0,0.308,2444561.36,5.5581,4334320.66,,,13.05,78329.373,6.646e-05,15332360611.0,26.119,61098.314,,,0.06632,7454064.7,0.2874,1274989.91,,,0.211,57749019.12,0.13653,397760722.3,138.26,231236.74832,,,0.2254,1178158964.4,2.1345,10918873.35,,,3.527,441686.785,2.879,194607.112,1611.29,7419.416771,23879.16,3595.00237,,,59.35,358158.13483,13.53,527536.09,0.06763,971917210.9,0.3923,16373071.15
